run_id,park_type,service_target,climate_zone,year,native_cover,invasive_cover,canopy_cover,Ce,Cr,Ct,Cep,MPS,satisfaction,action,mgmt_mode,conflict_total,budget_used,temp_anomaly,precip_anomaly,heatwave,drought_event,heavy_rain,storm,pest_outbreak,disturb_canopy_loss,disturb_native_loss,alloc_monitoring,alloc_invasive_removal,alloc_ecological_restoration,alloc_infrastructure,alloc_visitor_experience,alloc_ecosystem_service
0,NISF,environmental,Subtropical,0,0.3201777457873975,0.6400517744559311,0.5806768806633549,0.26665274143897466,0.4832526312057661,0.4432830498033353,0.4753839391225845,0.4223829644440377,0.4800500687723361,invasive_removal,single,1,20.0,-0.12072955799240992,0.1374077711155503,0.0,0.0,0.8836245027347229,0.0,0.0,0.01767249005469446,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,1,0.335450887837608,0.6156042747806538,0.5390229556190073,0.2832883551544165,0.4751476860743741,0.4376597862126258,0.4532165709557475,0.41214978928012136,0.2873211530773333,invasive_removal,single,1,20.0,0.9551960156073949,0.1292722990301145,0.0,0.9726368195656743,0.0,0.0,0.0,0.048631840978283714,0.004863184097828372,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,2,0.3555872139856469,0.5744828365751454,0.5428778179269278,0.30828957847139016,0.49108213436947024,0.44787759167161945,0.46073958936534165,0.4250182412575805,0.3641326585456867,invasive_removal,single,1,20.0,-1.1806468266654029,-0.05492758136336422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,3,0.3757235401336858,0.5636081793080784,0.4728067123071148,0.3243289381319533,0.4668598221650185,0.4359176067522931,0.4227043354347509,0.40318669834795534,0.3057682046829117,invasive_removal,single,1,28.240974416716895,0.009161500455585439,-0.21477162102521755,0.0,0.0,0.0,0.6867478680597415,0.0,0.061807308125376735,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,4,0.3958598662817247,0.5435171391975891,0.48198823387568646,0.34343747857248696,0.4775642948311184,0.4477334099894821,0.43369673151209565,0.41622050853296505,0.4503780316592358,invasive_removal,single,1,20.0,-0.8638245563376197,-0.056395241078739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,5,0.4159961924297636,0.5231700432648219,0.49260203890108406,0.3628719214934023,0.48893130041774596,0.45997889826371885,0.4454959487823708,0.4299076245977336,0.38323572955135976,invasive_removal,single,1,20.0,-0.8552965847160666,0.10453317866298907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,6,0.4361325185778025,0.5068134496713032,0.4899675271712098,0.3812319770517064,0.4936023034835278,0.4682498915113741,0.4492012472215118,0.43760146751975515,0.5212262115904258,invasive_removal,single,1,20.0,1.5380773718499743,-0.13643629584597294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,7,0.4562688447258414,0.48200628127609113,0.498929563447657,0.4026364847929226,0.5058696269324309,0.47999984916092575,0.4599029526193776,0.4511878479211465,0.47538332705586156,invasive_removal,single,1,20.0,0.8656726468792413,0.013884653659670803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,8,0.4764051708738803,0.4646557609062692,0.5045800519678402,0.4217836623662252,0.5142025044699419,0.4907563424835982,0.4685602315903865,0.46254012211696227,0.5562321157770754,invasive_removal,single,1,20.0,-0.849206798779051,-0.09137391424302069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,9,0.4965414970219192,0.4553101807844467,0.4756648808762286,0.43834704182783707,0.5059073890759351,0.49114313792273223,0.4566243450921989,0.4587092633160087,0.43709219823209544,invasive_removal,single,1,20.0,-0.5639571863816939,-0.24482499886141984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,10,0.516677823169958,0.4644895248957247,0.48569610530277335,0.4484469225743101,0.5067071084076057,0.5032138520173131,0.4679133570601897,0.4686911483213176,0.6049602892499029,invasive_removal,single,1,20.0,0.06501276540527244,0.016452028544221384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,11,0.5334764854269535,0.4227234831049436,0.44202240150747546,0.4745825802982944,0.5038557415162599,0.4976711388943717,0.44667062642101885,0.46191715202352945,0.4798523572986763,invasive_removal,single,1,20.0,-0.9989921086417648,0.03501156744885175,0.5861521010866935,0.6675327782086837,0.0,0.0,0.0,0.05682272295390192,0.0033376638910434186,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,12,0.5536128115749923,0.48141129287849493,0.45464885818953227,0.4666533528719702,0.4883655907683397,0.5105204226656062,0.4595307736083566,0.4667443825931208,0.6302113594953619,invasive_removal,single,1,20.0,0.7096054332898889,0.0079204763802405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,13,0.5737491377230312,0.47291130364823203,0.46424757219557355,0.48301731364248424,0.4951800726013482,0.5224613836340362,0.47054218508455653,0.4787207159031916,0.4494238839990976,invasive_removal,single,1,20.0,-0.1562781588405943,-0.07959222766664571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,14,0.5893045514988187,0.44806205514558084,0.43586206399117255,0.5026177276345771,0.4925231062955157,0.5209456673718202,0.45829975837023823,0.47593388092892985,0.44982283686032654,invasive_removal,single,1,20.0,-1.0129392537982147,0.2140218216713642,0.0,0.9161824744502556,0.0,0.0,0.0,0.04580912372251278,0.004580912372251278,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,15,0.6094408776468575,0.45883153644164887,0.4497588675381466,0.5118971865508399,0.49431250926068154,0.5341760552025299,0.4717876390527118,0.4871869337555317,0.5695599466967696,invasive_removal,single,1,20.0,-0.18089830429467071,0.08593653473259939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,16,0.6113914965564328,0.4573442655258486,0.42410266524089346,0.5137594256575712,0.48457057316231034,0.5273569730226628,0.4575795696023538,0.4778125041431692,0.532875483995082,invasive_removal,single,1,20.0,0.497528444620303,-0.06203245445562309,0.0,0.45652120973182464,0.0,0.0,0.5301033729934822,0.0387291616763957,0.01818570723846359,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,17,0.6315278227044716,0.4802322339508021,0.42186553498091356,0.5181918062435805,0.4756649321095847,0.5357471807112862,0.4618454625088464,0.4810090813127258,0.5097662293404336,invasive_removal,single,1,20.0,0.8865992359043466,-0.15236435183645133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,18,0.6516641488525104,0.4628701704112538,0.435004850318281,0.5382665163106778,0.4869973804833736,0.548750322079114,0.47484990708430336,0.4956138274805445,0.5900546897510899,invasive_removal,single,1,20.0,0.2559408887803756,-0.06393633819200864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,19,0.6718004750005493,0.4307135691266988,0.42278047662670953,0.5644915920765502,0.49336244145633923,0.55414435673826,0.4734629139617329,0.5022441083787242,0.498814257129367,invasive_removal,single,1,20.0,-1.0585454302783586,-0.25244476096484875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,20,0.6893305625651825,0.4166084287628453,0.39919649081357145,0.5819884875290303,0.4888656462584327,0.5549577003984036,0.46507040391423826,0.501173813876564,0.5630151652557664,invasive_removal,single,1,20.0,-0.8197014987879258,-0.15011144208270516,0.0,0.5212477166811175,0.0,0.0,0.0,0.026062385834055873,0.0026062385834055876,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,21,0.7094668887132214,0.40551349065508496,0.39916436474561706,0.6001612944756698,0.49273602416896706,0.5640094093446347,0.4706837789496196,0.5099246638728177,0.5654003803272543,invasive_removal,single,1,20.0,-0.6230233140118032,-0.02366966199634191,0.0,0.0,0.8273773780070519,0.0,0.0,0.016547547560141037,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,22,0.7296032148612602,0.4005395278995934,0.4092972096023548,0.615904188138723,0.4985300490760842,0.5761106095682735,0.48192411518574135,0.5217890515321477,0.576924013434784,invasive_removal,single,1,20.0,-1.17307356219223,-0.116677003842968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,23,0.7547395410092991,0.3800344989271152,0.41522741969543153,0.6417366140356313,0.5080788932536823,0.589201019362814,0.4921652860183333,0.5360012654134167,0.5810035430659723,invasive_removal,single,1,20.0,-0.06637614308390366,-0.14021902437276162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,24,0.757239541009299,0.4181357916069673,0.4399995585283392,0.6271757880112399,0.5046522963488971,0.5977576610126863,0.5064491385696431,0.5410165428301199,0.5814051462640184,ecosystem_service,single,1,8.0,0.31011568151418994,-0.02892815820991022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,NISF,environmental,Subtropical,25,0.7773758671573379,0.3999715425536975,0.4530246987529171,0.6486279177958493,0.5162198396073727,0.6107265498466772,0.5190359413393207,0.5557368557056259,0.6111622971512972,invasive_removal,single,0,20.0,-1.1556689401002973,0.01819191806449339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,26,0.7798758671573378,0.46104698856830933,0.4489487792840242,0.6238234700092116,0.49321306571470147,0.6106287740060092,0.517491288294769,0.546303385750935,0.547450468217512,infrastructure,single,1,8.0,-1.078488709027871,-0.1586726770683518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,NISF,environmental,Subtropical,27,0.8000121933053767,0.4400855910030508,0.3799416009195572,0.6463704847735581,0.47294668351675506,0.5989879672632867,0.4856038494246567,0.5301989975630234,0.4699522758759347,invasive_removal,single,1,20.0,-2.736588478790944,-0.4397086805459962,0.5627315966400593,0.0,0.0,0.0,0.0,0.022509263865602373,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,28,0.8201485194534155,0.4968399881166461,0.39263329804664804,0.6345060437416672,0.45815932337783305,0.6118568231680314,0.49812632693233416,0.5339110805910021,0.5800847613224447,invasive_removal,single,1,20.0,0.7839202731947696,0.30175601634799265,0.0,0.0,0.551967672996257,0.0,0.0,0.011039353459925141,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,29,0.8402848456014543,0.4827224483752007,0.4105716257509708,0.6539960794057299,0.4702757933690681,0.6262996682459456,0.5133606395500898,0.5498579663306904,0.583838794120422,invasive_removal,single,1,20.0,-0.06274990152950023,0.09226427795705185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,30,0.8604211717494932,0.4634792684822576,0.40407771578995627,0.6760048711224124,0.47441334234719235,0.6334128420242588,0.5155065957961869,0.5574171515942474,0.5950382271714986,invasive_removal,single,1,20.0,-0.6088096680732257,-0.17572924580289248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NISF,environmental,Subtropical,31,0.880557497897532,0.4524095746134426,0.42129628725998197,0.694452290481387,0.4851751637892878,0.647639760231884,0.5301937326191317,0.5726288165823488,0.7020291763034308,invasive_removal,single,1,20.0,0.682562592335655,0.1183039655524123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
