,native_cover,native_cover,invasive_cover,invasive_cover,canopy_cover,canopy_cover,Ce,Ce,Cr,Cr,Ct,Ct,Cep,Cep,MPS,MPS,satisfaction,satisfaction
8,0.9011924420960845,0.036129619018063844,0.36078902529518564,0.025609654811209727,0.5739648417579211,0.05528241413667818,0.7512414108569934,0.027234473241264403,0.5783097778498535,0.022588633234940387,0.7027260514706144,0.025727728408123568,0.671667719906812,0.03687286512447591,0.6353627385743923,0.023250540131501147,0.6817762077287667,0.06052596884478579
9,0.9071132443405262,0.03508430429867046,0.3774052259301242,0.024668642105924437,0.5672393230612269,0.049481166941767116,0.747523947323332,0.02746598683048062,0.5698039001489473,0.020618779821761007,0.7033727568716049,0.024495882483463044,0.6688084998024363,0.033636936695513604,0.6296197128280686,0.021838715951884215,0.692485737300108,0.08688881151776597
10,0.9163283960476091,0.034713119574678895,0.38709596825171005,0.0215332140295534,0.5602643765069112,0.05276972727487173,0.7492265866857203,0.0255631444956023,0.563622161714666,0.020775397887305876,0.7054270911734974,0.024479213533473636,0.6665808777019906,0.03506108755891082,0.6262350616036723,0.021665494718186597,0.6617931960578504,0.0721927844107303
11,0.9232507214227428,0.03484029659079241,0.3969101122142478,0.024829365836651775,0.5438412958126194,0.04886934630294934,0.7492856250736801,0.026560385137086487,0.553617979050061,0.020110033937181533,0.7036152133840201,0.023058447987506923,0.6580494644410819,0.03231140625975566,0.618854146465204,0.02053277646820243,0.6585447075117766,0.06722027452536578
12,0.9345238352401871,0.0384922734415914,0.38979290687702683,0.0204461626751957,0.5334469843813319,0.044852619723986895,0.7604170000593283,0.029468682850390348,0.5519512763455733,0.018680549120943517,0.7055698211724838,0.02313514771252641,0.6542640749093841,0.029783225783331896,0.6190455490980897,0.019709623262609922,0.6690436524412411,0.06555507638416616
13,0.9424233463392776,0.036913756897522985,0.39646905509379654,0.018372853874580968,0.5264615057526049,0.05160941663917275,0.7625320085912615,0.02576853686422162,0.5468204330182131,0.021306627972083613,0.7070289575784564,0.024680633891219803,0.6517842308732649,0.03410029917943644,0.6161907813812051,0.021825204401359582,0.6723343710286407,0.07273391976494556
14,0.9514807764346951,0.03689272647736608,0.39216855152493196,0.022218313716109682,0.5250428502983129,0.05246551469389354,0.77088921351711,0.030498839121083657,0.547758147085599,0.02286292324575258,0.7106792044851067,0.024673854052202085,0.6530315971131109,0.03446498188959131,0.6185746027957788,0.0235845840309183,0.6922766055037344,0.0796438526103186
15,0.9616194287666008,0.033229685755897194,0.38962051662274977,0.01932570301527322,0.5220495094305643,0.05172694183070786,0.7789809959494332,0.02497814919606395,0.5474526229542633,0.021393185763949406,0.7143435957741395,0.024543407363798207,0.6535319567615168,0.03453286746138957,0.6200868429469771,0.022424070392137018,0.6903407830793529,0.0735480205281025
16,0.9650965921219583,0.03168170612956165,0.3930114731921723,0.019702724316576724,0.5099529407639793,0.054382126905680665,0.7797341980930795,0.02591172095379226,0.5414271606883314,0.024344095927769437,0.7122793486840752,0.024639847342493953,0.6470063492970753,0.03587985386601489,0.6153742728203668,0.02478484586544154,0.6725084276441013,0.08316732320186115
17,0.9732736708834397,0.029253173022681163,0.3955920112096798,0.020007757981788134,0.5061125627443949,0.0480299697162429,0.783997185407075,0.022351390767989154,0.53898782117437,0.019011270798782835,0.7148069207208664,0.021791655174007833,0.6466500180341656,0.03158324153807106,0.6148535751358845,0.019750295682298878,0.6643550053181079,0.05345475992409843
18,0.9809700553815323,0.025539704044108248,0.39088481025631616,0.017503439650662225,0.5078341827676078,0.04472030720503,0.7915668857972556,0.019564435234526063,0.5413239895173324,0.019290540554245932,0.7187867797519718,0.020410271024611012,0.6495041369803439,0.02963973576401564,0.6182427324753872,0.019712633107393684,0.683846874880601,0.07781462801676577
19,0.9864506132959646,0.020232175482052105,0.39033694127925705,0.02126330184354211,0.5023964080167436,0.04847346405694341,0.795563181581824,0.016346059521193567,0.5393406337589575,0.021610997503721772,0.7196216983882072,0.018122229578987296,0.647584830661367,0.030134025254998618,0.6174509617757944,0.020193395180782142,0.6821976235025359,0.08279416160496357
20,0.9896160725375494,0.019091914550941613,0.39162106957699033,0.02096857272481806,0.4959804190470828,0.052392508395824704,0.7971440616604509,0.019331392138561828,0.5363247932668865,0.024038234408234552,0.719121358356022,0.018429189706989237,0.644493226518258,0.03213724110857809,0.6153610266851091,0.022501798973527287,0.644371127001859,0.07636889653701728
21,0.9931783828523529,0.014810071489000919,0.39565092632261634,0.02020828167284032,0.489826973529657,0.05482431490796691,0.7975362647796431,0.015000317640210837,0.5324529651989471,0.0228923177095403,0.718878364342456,0.01764317115969767,0.6416695440786732,0.033032363740454096,0.6127013158263477,0.02111006394042481,0.7013480193128695,0.06364285968891163
22,0.9949476216018489,0.011780159881877294,0.39111028750604254,0.02260168340522141,0.48824383036399294,0.05292741505223624,0.8010067156393984,0.014708335076037273,0.5334089315184822,0.021529657774576248,0.7191995788300299,0.016932425509706292,0.6411374769287472,0.03196192033584733,0.6136733729498275,0.0199757480997292,0.6600784673718691,0.057553841169051365
23,0.9948695471504804,0.009464232455750761,0.3892468457305534,0.021340505273947,0.47654313954506594,0.06854747229295702,0.8018833758092215,0.013528405488329955,0.5293808598123327,0.03020347036911299,0.7156542380812358,0.021156746115407323,0.634098811717869,0.04124475506672672,0.6098271654198636,0.027580836783679622,0.6730069363782347,0.07376380952067285
24,0.9958112323652569,0.008114348229646245,0.3912695316258371,0.01999120226871844,0.4712693684983407,0.06651418055630805,0.8015189704606425,0.012677047397940955,0.5265634113302933,0.024222943510009306,0.7144958651138679,0.019549098417661698,0.631194078877842,0.039504444946779856,0.6075261240877129,0.022473413097636938,0.6568709198911452,0.07868539574371841
25,0.9988023522014421,0.003872341373959709,0.38470772321893504,0.0221401833594984,0.46161510782055826,0.06758661777849956,0.8068334781207432,0.012092992005521816,0.5249983400015961,0.028197396449083312,0.7129455908368165,0.02018547513292386,0.6261246994507992,0.04040044018300105,0.6062936076928308,0.025733884111826828,0.6398656850482373,0.08537204125779675
26,0.9982719821357491,0.005249720478014271,0.3908954252294955,0.01619258265259934,0.45515152691148075,0.06072577536292693,0.803372275124537,0.008822553016000928,0.5202472119342689,0.02731503903834417,0.7107678500345312,0.018195376895122604,0.6221205872853611,0.036299120898054926,0.6021427102930538,0.02466069708982142,0.6756335121642376,0.08329810064604118
27,0.9962750245223634,0.010168133814570653,0.3873589480281822,0.024767559396855897,0.4353213629158325,0.05149641561215161,0.8038034913157298,0.01644084487727617,0.5135529133564692,0.019583520565856865,0.7039201699098132,0.015652082829647307,0.6097403048024185,0.030713873107862305,0.5953647039948826,0.018216479069447067,0.6404569122225993,0.07522136389445623
28,0.9969255698782323,0.006659743551397341,0.3883003884069509,0.020585494935400468,0.42681314949003196,0.059528872250984646,0.8037556749184277,0.011965306674193741,0.50982012385358,0.026352259341439307,0.7016604512922141,0.019189682254033415,0.6047603192366424,0.03639132061189116,0.592082528333783,0.024394907924367767,0.6545702784609174,0.0796746575576035
29,0.9972862716085643,0.006809212446177796,0.3961155924436123,0.02059253211400033,0.41912913621170783,0.06510889494513063,0.8001055485863482,0.012443050545905561,0.5040111971294189,0.027972216876989902,0.6995175630873663,0.020277507077795638,0.6002623975732131,0.039381224778821146,0.5872262265325119,0.02577900466497771,0.6376733532377838,0.08364404504267514
30,0.9984189573168951,0.004848489369443559,0.38179397682420235,0.019634686447188215,0.42931090640015374,0.06369200907090813,0.8080180263288654,0.01022060303790475,0.5130964706715907,0.027226788936575607,0.703081802712649,0.019297200372497356,0.6066674901367073,0.038199684586999426,0.595047441117311,0.024817369198430764,0.6785150124680269,0.07510137656920429
31,0.9968275746933385,0.006561264830690586,0.3926821308292644,0.019400769204556537,0.4263799072790468,0.05922018073163665,0.8015002863218226,0.011259228468461367,0.5081132171213762,0.026232326444482618,0.7014863807957163,0.017879794534585106,0.6045115794686253,0.035471100778681854,0.590738266338327,0.023772367883738574,0.648184197147432,0.076769615588667
32,0.9960060784151674,0.0069549668450867115,0.4003478155276165,0.01663008029613099,0.4230828078774704,0.06391482705837415,0.797105094858514,0.008845677083518484,0.5041113877163224,0.02507629708466176,0.7001275776500665,0.01926187640757794,0.6023264092716019,0.03826446728889257,0.5873050670920815,0.02310123624636954,0.6413038681158186,0.08636198068168381
33,0.9946859632609836,0.008832749290570466,0.39648447431303435,0.022765453026369686,0.4215540797858654,0.062123966100692506,0.7981742953565658,0.01574368033696659,0.5048520659047842,0.026700856707351808,0.6990749074032022,0.019464152777480825,0.6010541185343236,0.037589408998060195,0.5875130949983011,0.024751498944994735,0.6483905218292516,0.0678876873831001
34,0.9978745983204771,0.005991247379046477,0.38991524669137845,0.01993144612186982,0.4295387235045826,0.060232065966710456,0.8036012894350008,0.011849245453226066,0.5103451530598506,0.024068350964928677,0.7029051862955895,0.018952540120094206,0.6066473532712564,0.036525540955305816,0.5928500168819782,0.022551584786144073,0.6708391946959816,0.07391025665905336
35,0.9969724411557795,0.006706354659950627,0.39691812583237807,0.020363657239448756,0.42056550907318946,0.0641928872898302,0.7994935241539273,0.012520481808304692,0.5043048595879435,0.02609125200535851,0.6998072512420577,0.0192864162109437,0.6010655773689609,0.038395501290393846,0.5874855419944559,0.023983493735227582,0.635905414581401,0.08446677384084726
36,0.9985526894245055,0.0034880505884571232,0.3930483552889293,0.02050829147254788,0.4134666950523172,0.06901680171097214,0.8024952564537114,0.011233772529398105,0.5028197536698016,0.026472215976588123,0.6983887187567227,0.020639208148183333,0.5972150082563891,0.041280134361973274,0.5862070265133977,0.02453220439424679,0.6264327921683718,0.09350188347220491
37,0.9979444428333861,0.005337742513879366,0.3943394515836174,0.02010571844678983,0.40567730053251,0.07255540255727591,0.8014250061607909,0.010238659580640814,0.4992521121587379,0.03146185013939928,0.6957781894347768,0.02292387915239871,0.5923495291430011,0.04413513401845189,0.5828501373835024,0.02904064402146111,0.6438637070797141,0.0948913671463244
38,0.9926467269274916,0.012117096634193473,0.39698569835771164,0.022250453841448095,0.3995903835578691,0.0737781765955396,0.7965347560110215,0.016462093295212137,0.49589115899794856,0.030988618406378475,0.691568142184732,0.024390629577765048,0.5872967459890464,0.04540103571822254,0.5788365142668074,0.029342128630985575,0.6307788673734935,0.08708999465923545
39,0.9947548996027782,0.008788958642798774,0.38854810791024175,0.01864996700536293,0.4042810602955268,0.07691225939903008,0.8021577179266592,0.012675662766395883,0.5007205863496261,0.03113984675850421,0.6939240229099082,0.025472291131982717,0.5906404572074984,0.047491953212892735,0.5832404739137839,0.029760778298740565,0.665144567671152,0.07294255214173259
40,0.9951063007781386,0.008532910085148377,0.39472085844365296,0.020590383255574416,0.3995842630167981,0.0777807844159027,0.7993241852507749,0.013634036427462554,0.4966814047514407,0.03094808126219662,0.6926731142552018,0.024064146918808267,0.587978852988277,0.04694144414753711,0.5799364824240842,0.02890412282861264,0.6273592368197783,0.06634195030004807
41,0.9947621362519613,0.008403660657175896,0.39142973841528744,0.01993555929762423,0.38436922719633854,0.08398243525656787,0.8007389937911776,0.014105223809127387,0.4917472824331848,0.03574342701202569,0.6879537294722842,0.026588894193912842,0.5787301398798758,0.05111910369272794,0.5751132553301319,0.03332096606255644,0.6263397040588906,0.08025475911258688
42,0.9961464436225351,0.007129485302627096,0.39954197576363076,0.021120056995611695,0.38297315165528223,0.08079274999339242,0.7976201354505303,0.01274745283966597,0.4883495691448421,0.03284632816830259,0.6881578451267255,0.02519461041452243,0.5782754092594619,0.04892018205075156,0.5727061497118077,0.03061881794531237,0.6400052983332642,0.08133559475404194
43,0.9955936217844779,0.007067776640254435,0.3947676698221871,0.019012969572072505,0.37831195135288165,0.0741896066098149,0.7996211065146371,0.01150045145239018,0.48815609610338717,0.0315779342853276,0.6865107152088795,0.023200654754115313,0.5753368356038293,0.04498821727157366,0.5721474574757123,0.02921336804121407,0.6115388227047055,0.07182585328921628
44,0.9960119636460276,0.00893302215456648,0.39334940846390476,0.024470177753261383,0.3814278222976085,0.07059808377682748,0.8006452178657699,0.01665476097134658,0.4898988359566767,0.030082040087493673,0.6876337303299951,0.02252694853770803,0.5773085366241796,0.04297831162886441,0.5737662228138731,0.02810698116420699,0.6413100366316437,0.08005296205467324
45,0.9969129796841227,0.005816776535912194,0.3901501887409862,0.01649705746401544,0.38098930447997237,0.07401034838882785,0.8028265891438005,0.010336365447625465,0.49084315573264375,0.030964241956706752,0.687907632201847,0.022945825546708792,0.5772971273017092,0.04472455886993866,0.5746379127050507,0.028687678871869484,0.6215521214126627,0.09357830265948618
46,0.9980046542909766,0.00443416763735201,0.39327262992811673,0.022014938466451747,0.38702789789197944,0.07083851171245915,0.8020025950974823,0.011386765877301173,0.4921657386819509,0.029780230448357665,0.6902104637985332,0.021562999684191238,0.5812188274432833,0.04256967963478021,0.5762563574082054,0.027277025144313814,0.6451664183796703,0.07441100896056345
47,0.996718962968823,0.008203414820341337,0.3837694289670244,0.020701845899717065,0.38501744287082446,0.07069667089283994,0.805892901071868,0.013967671369024265,0.49468767700987126,0.028638619178309548,0.6890287661972178,0.02234706913256494,0.5796533187700791,0.042947373665510886,0.577795697889947,0.026898295923725283,0.6400829395657627,0.07233595786814319
48,0.9956688479483695,0.007708115090091852,0.39898579000081313,0.0196048596922857,0.38522797412966203,0.06659268294253745,0.7975673563728123,0.011780834917931138,0.4894461631515802,0.02577626667373164,0.688619373815665,0.02021854024912545,0.5795328944319438,0.03999878948035867,0.5735990094572462,0.023942921319616693,0.628777556448091,0.0803958745381705
49,0.9970946583581441,0.00616318997554621,0.3917113257921052,0.021783233054615856,0.37769452058991765,0.07414765761877716,0.8021809216333773,0.013451652941288625,0.4889788442087302,0.03004015535081687,0.6870009524381402,0.022563261249697375,0.5753862595969079,0.044595487700509646,0.5730428497230039,0.027817084193026156,0.6089560887479238,0.08146748541912509
50,0.9962614571456881,0.006468655264074372,0.3933401007289674,0.019788312929615786,0.37317318405162714,0.06826175273297341,0.8007854424508084,0.011351406409813771,0.48660023836551225,0.026164926631798705,0.6852696109310479,0.021587414936478463,0.5724284996823961,0.041529760635977325,0.5707606084982371,0.024767645940946856,0.6058298083051468,0.05816393603751775
51,0.9947772177195814,0.009153639920427822,0.3934881025433423,0.021411847323988202,0.3707397633451089,0.07560440992535164,0.7997199366970971,0.014574942628642227,0.4855750694478737,0.03260493668386918,0.6838716769773442,0.0235893204708218,0.5705831623042309,0.0457081438606343,0.5695280788594758,0.030109744215275912,0.6220391226796803,0.09276632169142485
52,0.9966510644279205,0.00627646144429442,0.3930110121190305,0.01909724000106369,0.3649150293692888,0.08000234655078987,0.801219965281658,0.01149303635727875,0.4834121575060549,0.03372834368115408,0.6829674878033509,0.024153104682164722,0.567612270020478,0.04798005123057555,0.5678788842050096,0.03090771883327317,0.6133746584224711,0.0988388159982278
53,0.9966950629639375,0.005257132529692233,0.3911822719761389,0.022097280473471138,0.3658478081042905,0.08168327919373444,0.8021634966871944,0.01262061029898765,0.4844253280500676,0.03300689899136319,0.6832671207650591,0.024893373885731263,0.5681719522139242,0.04913318566703669,0.5687195574499071,0.03055076365924778,0.6319335188110463,0.06805767899375854
54,0.9971825112693407,0.006066478773927448,0.3911266971401776,0.022800568215297145,0.3674529590366483,0.0804446372082762,0.8025244626526112,0.013141601844822945,0.4850868396155972,0.035173179090289414,0.6839680177821977,0.024254614860552186,0.5692770564855799,0.048219760840567734,0.5694286442618058,0.03201105502829143,0.6379529805058005,0.08157964568472571
55,0.9960906590145825,0.006637004410851521,0.3923654441187683,0.01925876892625388,0.3557062935146484,0.0888893077431237,0.8011596098574085,0.011629773968031758,0.4799546119642904,0.03754582433509444,0.6799526846109566,0.026848843199788492,0.5619383787893886,0.053311262811528884,0.5645319222779445,0.0344075676342649,0.6160795305454808,0.10176607847287154
56,0.9943125808423349,0.008158667597329666,0.40005702248024416,0.021557138756260332,0.3473526382823155,0.07625309762954689,0.7961204313263597,0.01358137838564139,0.47392109744484073,0.03021861232048505,0.6766464528637453,0.02218290259584046,0.5564808288219273,0.04521837512658873,0.5590354793443765,0.027587070110750896,0.593832787047721,0.07483042540729185
57,0.9945577897459209,0.008878532267549932,0.3909414254830162,0.019996766555240436,0.3380720715161219,0.07612944134696861,0.8008332465566421,0.013463548525978263,0.4733993296873931,0.03305329327302359,0.673972626840501,0.02305162124018807,0.5509483921296066,0.04561100004347011,0.5580815594215339,0.03017579864134769,0.5907558851156243,0.0837178357607151
58,0.9950944364419982,0.007317984164905288,0.3941675080389397,0.019605584064911533,0.33565102349100095,0.07664519502934555,0.7995821558123338,0.012028256779839293,0.4713017815827715,0.029847514399026307,0.6734878034461995,0.022627709999643225,0.5496604007107749,0.045614995774968414,0.5564341637291493,0.02745899369972415,0.5903175309112654,0.088806222295468
59,0.996552916019357,0.006265180011386561,0.39214266243050305,0.024060299234448478,0.3345490175049313,0.0752192881801537,0.8015970133477524,0.014494157486596247,0.47156967515129644,0.031996720818737744,0.67381351746019,0.02291814775716083,0.5493724153308607,0.04519733406732002,0.5568587081475671,0.029367235770615757,0.5968761227273791,0.07754452710209783
60,0.9967207328210695,0.006872091660726324,0.39353223191064857,0.017558789162577165,0.3307680599236208,0.08517706899335392,0.8009962148116488,0.00978023335391017,0.46957094280072126,0.034916530457671846,0.6727547477465676,0.026093582601337983,0.5471436070457879,0.05134869216887265,0.5551176469459584,0.03226884484741372,0.6043822137154696,0.09368720804321568
61,0.9943762287244418,0.009565349185173424,0.39597240456728156,0.021713897893183197,0.32390276781802446,0.09214166921428994,0.7981982574399287,0.013971681941835803,0.46597076552866123,0.03854133338828061,0.6696401332714061,0.02918033691693935,0.5423362046881731,0.056070401286862914,0.5514449139215283,0.03594509582672545,0.5794780819428226,0.08899851594132943
62,0.9948316341639606,0.009772491412426712,0.39271033941935085,0.021349509068120703,0.31510590516199677,0.08043009210240441,0.8001394525909574,0.014307087318265594,0.4635937432680259,0.0337250188328599,0.6672060069223813,0.02471310293827702,0.5372326450424388,0.04838690899991532,0.5491646063867838,0.031095108451351754,0.5834651088637202,0.06718116431259391
63,0.9930499625963964,0.01018020511338614,0.3896962064309657,0.022824689264362718,0.31432765235364896,0.08097366867871451,0.8004355985061092,0.01578731093211904,0.4643373886906216,0.034840490636091216,0.6661707788744731,0.02540073648380116,0.5362472318207171,0.04909948563399091,0.549317427807349,0.03226383821590204,0.6177978287673003,0.08487807634337062
64,0.9966158634976904,0.006563813058943299,0.3923985485812585,0.018230571422973976,0.3067798990547733,0.09084454150576647,0.8015019730131919,0.011249989899060706,0.4603724676184689,0.03790636847131426,0.6655111082903926,0.02763306445806539,0.5327373966130391,0.05463016985429653,0.5465287432937839,0.034911096533874544,0.5706737575071086,0.07939176758447411
65,0.9946685312013526,0.01016558802455679,0.4009753993116942,0.02315800254713934,0.31472915057893863,0.08724440131844857,0.7959027398321112,0.01461963421026853,0.4605502704724825,0.035899159818959116,0.6670195842142903,0.02733431628184065,0.5369354037379238,0.05292034801342169,0.5467770989036959,0.033415894801364324,0.6129459706533863,0.06703106694814055
66,0.9933761776041877,0.011557731469436719,0.38925650585457067,0.02071871511799643,0.30108145198946673,0.07826261948607721,0.8008737072056071,0.015262142295133275,0.4591928037466869,0.03246460421693044,0.6623437155187245,0.024334274275388056,0.5284032952648805,0.04723166989047486,0.5446021287463675,0.03012625807012999,0.5800264180212266,0.0879934613482484
67,0.9913645344604533,0.010536169854315418,0.40027458892503276,0.02052939812681624,0.2868437361597633,0.08312231448957828,0.7940131793280943,0.01434432449957702,0.44964138834014383,0.034323246585270466,0.657167161355133,0.0256864347888132,0.5192801233419357,0.05020222794802133,0.5359774812901937,0.03182319403588186,0.5615944955452596,0.09502026347291323
68,0.99501869456916,0.00745086073551654,0.39831054554631756,0.02273782662766887,0.28683674702943307,0.08215598440516937,0.7974821355675732,0.014736195868226646,0.4503260078705621,0.03414758610491462,0.6588094366649521,0.025199403406235853,0.5203202718120098,0.049530182952400956,0.5372466226928423,0.03159832689138853,0.5923917993352791,0.08578612584699961
69,0.9962041995374459,0.007263786621975102,0.3911309619086624,0.018874297578306356,0.2846864156252993,0.0942978572709654,0.8018553476962976,0.011872448394571796,0.45197872958208785,0.04045855465729778,0.6586978144794404,0.02925792575342923,0.5193468850946634,0.05710055406527985,0.5386057618914697,0.03734896268444817,0.5862194419967254,0.09895725122988712
70,0.9956929588705326,0.006338451453048988,0.3950870790725977,0.020361581234973624,0.2757150422444801,0.10218660920706517,0.7995167499350478,0.010540111606219356,0.44700553922238284,0.04151526615065742,0.6557763441650837,0.03113866350135333,0.5138384225973833,0.06152835479667235,0.5341258779985528,0.03836841233780034,0.5584901208393787,0.08960048771630792
71,0.9921367919870624,0.010469645323512907,0.3926287321468227,0.020593171676312264,0.27218914425099155,0.09746677795986423,0.7983508396954022,0.014980836965248392,0.4464556014490087,0.039181479624174495,0.6531182996694755,0.03062450668752078,0.5106639538759883,0.05929123941640095,0.5327478274934104,0.03681947665053288,0.5867613490983061,0.09291697345588293
72,0.9927948267243069,0.01079533329912717,0.39814333380528905,0.022347103096117735,0.27106414028964987,0.08653450909171592,0.7960664854180554,0.016541380927396196,0.44407548928400875,0.036800924753497555,0.6530769141128331,0.026847204430314266,0.5102087544940072,0.052316813303219974,0.531000934228998,0.03408400590973633,0.5567938298198862,0.07071463520614026
73,0.9930710978371113,0.011062278203274085,0.3934058376190683,0.024503623696390153,0.2658647732071853,0.08135876026809352,0.7986078029205802,0.016996328969266374,0.4436538661162002,0.03324773646388015,0.6516414259888557,0.024477745173544497,0.5072029419902784,0.04862130906258507,0.5304055277989385,0.030600464187307823,0.5640062559369733,0.09285582435083209
74,0.9910149483916926,0.010937018739958426,0.3919253334625557,0.017629035581869405,0.2685030690837811,0.07360738797989015,0.7979234479303148,0.013189222606242558,0.44522736092161797,0.03108011112677381,0.651507647501396,0.022360255848976277,0.5081828250354952,0.04413024954530269,0.5313508954536758,0.028501035301306744,0.5839823359547265,0.08407945781326606
75,0.9923698411517144,0.011665107052684165,0.39629733387892313,0.02300712501660073,0.2627760680290428,0.07463893640177009,0.7966953429071035,0.01699021300799568,0.44140636035399405,0.028146257083859563,0.6503992489269843,0.022575810100081035,0.5051426782135375,0.04470930866502736,0.5283462601661683,0.026378637078042586,0.5755948034842117,0.07598340896263532
76,0.9934940884196158,0.008446223566329623,0.39421883680841535,0.01818883536848656,0.2581083016394541,0.08094301901449717,0.7984747979601781,0.012675263947581162,0.4402667277728362,0.03436142883270469,0.6495048302806634,0.025383870689705153,0.5026208335848946,0.049174098971991854,0.527392569714132,0.03191704091974837,0.5663471974602416,0.09675917889943066
77,0.9936095788139698,0.009841947693259913,0.39394780694135556,0.0201560129036867,0.2575822598682766,0.07529337573445004,0.7986877805367737,0.01374710405026356,0.44015117151783617,0.032505988100594005,0.6493989884267694,0.02418118530272014,0.5023271418229959,0.0460311257985472,0.5272916386226021,0.03029144366438374,0.5681014231192927,0.08227604316346761
78,0.9912401909153102,0.009744245803680964,0.3996184422026544,0.02164895727299663,0.24162679811867951,0.07271040166248004,0.7942465089785472,0.013819540769312627,0.4317842644765427,0.028852894855168693,0.6435461253474934,0.02371440835924841,0.49203881273979594,0.04483749341195277,0.5193806968915892,0.027488433504066878,0.5310260178521193,0.08625950382868573
79,0.9931857296958844,0.008046241594288689,0.3944324019592527,0.018724254687279618,0.2387706603674644,0.07572224673688947,0.7981500560516391,0.011970334392845717,0.4324569234612473,0.03228864631855938,0.6435647764733872,0.02306333155756029,0.49095182856566116,0.045581329691449006,0.5201206596719029,0.029616514195733572,0.5658868148615507,0.0868040350509707
80,0.9939338502257258,0.00793305912595548,0.3942911745665285,0.02179070942028966,0.23500245483918522,0.08551065721783574,0.7987326665281251,0.013370805426918864,0.4309990708373891,0.03433171177466653,0.6427709690533322,0.025201022102578807,0.4889430620034295,0.050917577634707716,0.5189250982458019,0.03143045054401574,0.5580852342354106,0.10314780641987362
81,0.9907009311303957,0.013853183271864385,0.39568437077267454,0.022451331387665256,0.23844562562863153,0.08235910734306583,0.7958805547571522,0.018623063833364782,0.43188872048101656,0.03577667117232122,0.6423491066972675,0.026521713696192502,0.4899782670358754,0.05041754854636155,0.5191514435550337,0.033475585725107754,0.562768803862186,0.08311413036401868
82,0.9904725661389834,0.012821303078082796,0.3971341904700764,0.022328864986566586,0.23177613211130998,0.08857786664183921,0.794979901516895,0.016658135546794118,0.4287134861799972,0.036292634842080645,0.6402454943959356,0.02792535253405549,0.48591354431268624,0.05385541976258406,0.5162466609286636,0.03396891044927335,0.5723031719678422,0.08751867926123265
83,0.9911840239066015,0.010629731131348933,0.3917208585960507,0.020475876819874967,0.2299834024751715,0.0827602076795279,0.7981304725875487,0.013199169413255553,0.4298910604814508,0.034542453397805775,0.6400278315005221,0.02576541368649826,0.48506140135498643,0.05008905905968305,0.5171747175739798,0.03196602935749865,0.5467208962130555,0.08508870772346255
