run_id,park_type,service_target,climate_zone,year,native_cover,invasive_cover,canopy_cover,Ce,Cr,Ct,Cep,MPS,satisfaction,action,mgmt_mode,conflict_total,budget_used,temp_anomaly,precip_anomaly,heatwave,drought_event,heavy_rain,storm,pest_outbreak,disturb_canopy_loss,disturb_native_loss,alloc_monitoring,alloc_invasive_removal,alloc_ecological_restoration,alloc_infrastructure,alloc_visitor_experience,alloc_ecosystem_service
0,NRF,conservation,Subtropical,0,0.6522414196393586,0.39947414315548946,0.5383058584053582,0.5637322324081031,0.550506393257722,0.5800003963593188,0.5335972927568418,0.5580094769579342,0.6537657862203561,ecosystem_service,single,0,8.0,-0.12072955799240992,0.1374077711155503,0.0,0.0,0.8836245027347229,0.0,0.0,0.01767249005469446,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,NRF,conservation,Subtropical,1,0.6495782355415302,0.4800403726560612,0.5036797476569439,0.5301073804244251,0.5084577686331562,0.5684141302907717,0.5132625346783861,0.5284041250827252,0.42571477262436164,ecosystem_service,single,1,8.0,0.9551960156073949,0.1292722990301145,0.0,0.9726368195656743,0.0,0.0,0.0,0.048631840978283714,0.004863184097828372,0.0,0.0,0.0,0.0,0.0,1.0
0,NRF,conservation,Subtropical,2,0.6642005831457473,0.45670113894928444,0.506379654752275,0.5490178898827084,0.5177064632686604,0.5758041588412688,0.5186081953263679,0.5424834352058916,0.4948574899283517,invasive_removal,single,1,20.0,-1.1806468266654029,-0.05492758136336422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,3,0.6788229307499644,0.46328361833464177,0.43524460439062457,0.5560553578631323,0.48694857533912517,0.5610437001546713,0.4824085531741077,0.5349141529020806,0.4289536219198686,invasive_removal,single,1,28.240974416716895,0.009161500455585439,-0.21477162102521755,0.0,0.0,0.0,0.6867478680597415,0.0,0.061807308125376735,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,4,0.6934452783541815,0.4580861561417917,0.4434460200630157,0.5678416868382044,0.4920482533755792,0.5700841812782864,0.4909969970331838,0.5451176549749459,0.5668224459669001,invasive_removal,single,1,20.0,-0.8638245563376197,-0.056395241078739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,5,0.7080676259583986,0.45152436793649436,0.4531569515368518,0.580236290999272,0.49822925183696765,0.579577517142335,0.500384485109974,0.5559993485194883,0.4932986533073991,invasive_removal,single,1,20.0,-0.8552965847160666,0.10453317866298907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,6,0.7226899735626157,0.4475018925900818,0.449690712691279,0.5916300610545322,0.498250622669983,0.5851177019105608,0.5024117677666886,0.5637972226441115,0.6253679028915011,invasive_removal,single,1,20.0,1.5380773718499743,-0.13643629584597294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,7,0.7373123211668328,0.4353196147108383,0.4578865619487448,0.6064959793197288,0.5057927596307046,0.5941565131096982,0.5108965203484572,0.576071818935569,0.5735394932551651,invasive_removal,single,1,20.0,0.8656726468792413,0.013884653659670803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,8,0.7519346687710499,0.46458172005431375,0.4628312389870422,0.6038308604701397,0.4975288935758071,0.6022199726430851,0.517552172637887,0.5757838374315505,0.6382275677533922,invasive_removal,single,1,20.0,-0.849206798779051,-0.09137391424302069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,9,0.766557016375267,0.4614463836157861,0.43326587435831754,0.6148388474645543,0.4868001154778019,0.5999304196763654,0.505304321060755,0.5786372262063003,0.5150671168750964,invasive_removal,single,1,20.0,-0.5639571863816939,-0.24482499886141984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,10,0.7811793639794841,0.4455465050792548,0.44269814049847367,0.6314186695294081,0.4961379794216503,0.60934015594031,0.5144412126841383,0.5922872577906685,0.688319446796673,invasive_removal,single,1,20.0,0.06501276540527244,0.016452028544221384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,11,0.7924640476926578,0.4176944951825301,0.3984726763297546,0.6511299780122335,0.4881959972180163,0.6011506243606224,0.4935197999210221,0.5983166089494084,0.5569142966561944,invasive_removal,single,1,20.0,-0.9989921086417648,0.03501156744885175,0.5861521010866935,0.6675327782086837,0.0,0.0,0.0,0.05682272295390192,0.0033376638910434186,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,12,0.8070863952968749,0.4683228135331146,0.4105908513558158,0.6386114621079575,0.47532335580573626,0.6113661332903384,0.5041533713068984,0.5926665004357616,0.7075833552098341,invasive_removal,single,1,20.0,0.7096054332898889,0.0079204763802405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,13,0.821708742901092,0.46673874927452996,0.4197213363003539,0.6489622511870871,0.4795299722740561,0.6206853351955975,0.5131191746947711,0.6020227163981717,0.5226273295602025,invasive_removal,single,1,20.0,-0.1562781588405943,-0.07959222766664571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,14,0.8317501781330578,0.45184322455721,0.39090449548449624,0.6622852928409019,0.473216669598775,0.6165589288052249,0.5004583871190209,0.6064404129687453,0.5179593063814848,invasive_removal,single,1,20.0,-1.0129392537982147,0.2140218216713642,0.0,0.9161824744502556,0.0,0.0,0.0,0.04580912372251278,0.004580912372251278,0.0,1.0,0.0,0.0,0.0,0.0
0,NRF,conservation,Subtropical,15,0.846372525737275,0.43667693037407984,0.4044039554297964,0.678885227567431,0.4839246565409906,0.6271888232107127,0.511763746356856,0.6207952337870001,0.6434081861107638,invasive_removal,single,1,20.0,-0.18089830429467071,0.08593653473259939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
